50.5	-86.7372	-0.9972
50.5	-88.7384	-0.9968
50.5	-90.7382	-0.9969
50.5	-92.7385	-0.9969
50.5	-94.7385	-0.9969
50.5	-96.7397	-0.9968
50.5	-98.7403	-0.997
50.5	-100.7402	-0.9971
50.5	-102.742	-0.9969
50.5	-104.7419	-0.997
50.5	-106.7401	-0.997
50.5	-108.7427	-0.9969
50.5	-110.7433	-0.9972
50.5	-112.7421	-0.9968
50.5	-114.7427	-0.997
50.5	-116.7418	-0.9972
50.5	-118.745	-0.9969
50.5	-120.7466	-0.9973
50.5	-122.7455	-0.997
50.5	-124.7461	-0.9971
50.5	-126.7442	-0.9974
50.5	-128.7455	-0.9968
50.5	-130.7445	-0.9968
50.5	-132.7454	-0.9968
50.5	-134.7511	-0.9971
50.5	-136.7512	-0.9968
50.5	-138.7512	-0.9972
50.5	-140.7517	-0.9969
50.5	-142.7496	-0.9968
50.5	-144.7539	-0.997
50.5	-146.7569	-0.9968
50.5	-148.7554	-0.9972
50.5	-150.756	-0.997
50.5	-152.7565	-0.9972
50.5	-154.7565	-0.9971
50.5	-156.7562	-0.9968
50.5	-158.7572	-0.997
50.5	-160.7563	-0.9968
50.5	-162.7567	-0.997
50.5	-164.7606	-0.9974
50.5	-166.7608	-0.9968
50.5	-168.7598	-0.9969
50.5	-170.7622	-0.9971
50.5	-172.762	-0.997
50.5	-174.7618	-0.9968
50.5	-176.7642	-0.997
50.5	-178.7656	-0.997
50.5	-180.7655	-0.9969
50.5	-182.7651	-0.9971
50.5	-184.7651	-0.9973
50.5	-186.7662	-0.9969
50.5	-188.7673	-0.9971
50.5	-190.7679	-0.9968
50.5	-192.7679	-0.9974
50.5	-194.7698	-0.9972
50.5	-196.77	-0.997
50.5	-198.7703	-0.9971
50.5	-200.7696	-0.9968
50.5	-202.7709	-0.997
50.5	-204.7722	-0.9973
50.5	-206.7729	-0.9968
50.5	-208.776	-0.9971
50.5	-210.7754	-0.9969
50.5	-212.7756	-0.997
50.5	-214.7762	-0.9975
50.5	-216.7763	-0.9969
50.5	-218.7772	-0.9971
50.5	-220.7779	-0.997
49.0873	-221.3494	-0.9977
46.879	-221.1718	-0.9979
46.4873	-221.1698	-0.9977
44.4831	-221.1643	-0.9975
42.4844	-221.1631	-0.9982
40.4889	-221.1551	-0.9974
38.4864	-221.1448	-0.9981
36.4858	-221.1443	-0.9974
34.4888	-221.1375	-0.9987
32.4889	-221.133	-0.9973
30.4916	-221.1289	-0.9989
28.4937	-221.1199	-0.9971
26.4925	-221.1139	-0.9988
24.4928	-221.1081	-0.9972
22.493	-221.1036	-0.9977
20.4957	-221.0988	-0.9986
18.4963	-221.0899	-0.9969
16.4897	-221.0862	-0.9984
14.4971	-221.0959	-0.9971
12.5017	-221.0753	-0.9974
10.4962	-221.0723	-0.9985
8.4988	-221.0656	-0.9969
6.497	-221.0592	-0.9982
4.4981	-221.0595	-0.9971
2.5017	-221.0529	-0.9984
0.7296	-221.0661	-0.9971
-0.3	-220.6798	-0.9979
-0.3849	-216.5832	-0.9984
-0.38	-214.6269	-0.9991
-0.3716	-212.6263	-0.9993
-0.366	-210.6233	-0.9996
-0.3605	-208.6216	-0.9995
-0.3533	-206.621	-0.9991
-0.3467	-204.6204	-0.999
-0.3379	-202.618	-0.9994
-0.3318	-200.6142	-0.9992
-0.3283	-198.6124	-0.9992
-0.3228	-196.6107	-0.9992
-0.3183	-194.6117	-0.999
-0.3098	-192.6116	-0.9992
-0.3049	-190.6078	-0.9994
-0.3007	-188.6057	-0.9995
-0.2946	-186.6058	-0.9994
-0.2875	-184.6053	-0.9994
-0.2831	-182.6037	-0.9991
-0.2765	-180.6024	-0.9993
-0.2733	-178.6027	-0.9992
-0.2671	-176.6016	-0.999
-0.2623	-174.5984	-0.9993
-0.2607	-172.5983	-0.9992
-0.2515	-170.5966	-0.9991
-0.2464	-168.5916	-0.9995
-0.2428	-166.5899	-0.9993
-0.2375	-164.5885	-0.9993
-0.2331	-162.5865	-0.9993
-0.2266	-160.585	-0.9994
-0.2223	-158.5847	-0.9993
-0.2169	-156.5841	-0.999
-0.2105	-154.5813	-0.999
-0.2066	-152.5789	-0.9991
-0.202	-150.577	-0.9995
-0.1966	-148.5751	-0.9994
-0.1918	-146.5737	-0.9993
-0.1861	-144.5725	-0.9994
-0.1811	-142.5722	-0.9992
-0.1774	-140.5712	-0.9993
-0.1725	-138.572	-0.9993
-0.1647	-136.5696	-0.999
-0.1619	-134.566	-0.999
-0.1578	-132.5659	-0.9992
-0.1501	-130.5638	-0.9991
-0.1451	-128.5599	-0.9993
-0.141	-126.5593	-0.9993
-0.1358	-124.5578	-0.9991
-0.1316	-122.5574	-0.9994
-0.1243	-120.5565	-0.9994
-0.1196	-118.5556	-0.9992
-0.1139	-116.5533	-0.9989
-0.1639	-114.1504	-0.9992
-1.449	-111.9122	-0.9966
-2.2166	-111.4131	-0.9966
-3.0783	-110.6559	-0.9977
-3.1064	-109.0484	-0.9982
-0.63	-107.035	-0.9985
-0.1257	-104.7668	-0.9987
-0.1164	-104.2459	-0.9987
-0.113	-102.2466	-0.9993
-0.1123	-100.2462	-0.9991
-0.1052	-98.2437	-0.9993
-0.1068	-96.2405	-0.9993
-0.1047	-94.2398	-0.9994
-0.1034	-92.2378	-0.9994
-0.1018	-90.2371	-0.9992
-0.1004	-88.2366	-0.9993
-0.0984	-86.236	-0.9993
-0.0957	-84.2343	-0.9994
-0.0947	-82.2343	-0.9991
-0.0924	-80.2349	-0.9989
-0.092	-78.2342	-0.9989
-0.088	-76.2333	-0.9993
-0.0871	-74.2319	-0.9993
-0.0867	-72.2304	-0.9993
-0.0857	-70.23	-0.9989
-0.083	-68.2288	-0.9993
-0.0823	-66.2283	-0.999
-0.0773	-64.2284	-0.9993
-0.0775	-62.2286	-0.9992
-0.0766	-60.2312	-0.9988
-0.0732	-58.2315	-0.9989
-0.0717	-56.2312	-0.9994
-0.0704	-54.2304	-0.9994
-0.0681	-52.2284	-0.9993
-0.0681	-50.2259	-0.9989
-0.0679	-48.2257	-0.9988
-0.0656	-46.2248	-0.9992
-0.0639	-44.2241	-0.9993
-0.0614	-42.2244	-0.9994
-0.0621	-40.2244	-0.9993
-0.0628	-38.2252	-0.9994
-0.0589	-36.2258	-0.9994
-0.0564	-34.2231	-0.9992
-0.0549	-32.2221	-0.9993
-0.0531	-30.2217	-0.9991
-0.0515	-28.2201	-0.9994
-0.051	-26.2198	-0.9994
-0.0487	-24.2202	-0.999
-0.0478	-22.2188	-0.9991
-0.0504	-20.2208	-0.999
-0.047	-18.2225	-0.9994
-0.0457	-16.2222	-0.9993
-0.0454	-14.2226	-0.9989
-0.0434	-12.2229	-0.9992
-0.0411	-10.2218	-0.9992
-0.0395	-8.2212	-0.9994
-0.0399	-6.113	-0.9992
